,listing_id,date,available,price
19943214,642950,2018-03-28,f,
11966103,3723201,2018-05-03,f,
21085324,9553615,2018-12-03,f,
6772696,5915292,2018-11-05,f,
18169636,715824,2018-10-18,t,$90.00
21434387,751766,2018-10-29,f,
12073163,20695416,2018-10-03,f,
20506844,17540391,2019-01-16,f,
19034204,2367195,2018-06-20,f,
3658527,4700897,2018-10-25,f,
37962,23290829,2019-03-06,f,
8019971,21696387,2018-08-28,f,
16450638,9180554,2018-12-08,f,
7779671,21508251,2019-01-04,f,
11639504,21315986,2019-02-16,t,$180.00
12902389,13978656,2019-03-03,f,
11417827,10496062,2018-06-17,f,
16941280,2994261,2018-07-05,f,
5373758,11962140,2019-03-07,f,
9093361,21129885,2018-11-10,f,
2785947,20042577,2018-12-12,f,
21574489,8067189,2018-09-14,f,
13834650,10884388,2018-11-11,f,
16371994,3393261,2018-05-27,f,
7257661,17861179,2019-03-06,f,
21845073,16632048,2018-08-18,t,$104.00
1921095,17757555,2018-06-22,t,$650.00
19721730,15546646,2018-12-31,f,
15898056,9101785,2018-09-21,f,
17258285,813332,2018-03-16,t,$100.00
16417251,6119558,2018-05-30,t,$60.00
5317760,1532445,2018-12-21,f,
18475558,20237350,2018-03-18,f,
17342289,18531609,2019-01-21,f,
8154085,11382360,2018-03-22,f,
16549458,2563386,2018-03-13,t,$310.00
467047,19167980,2018-06-21,f,
5382916,1968210,2018-05-22,f,
10975514,6826850,2018-04-12,f,
4445033,1017520,2018-12-21,t,$280.00
16557483,9862152,2018-03-18,f,
17419383,10115640,2018-11-03,f,
20815877,13427189,2018-05-19,f,
8646189,11788111,2018-12-23,f,
21432300,15544508,2019-01-01,t,$98.00
1140430,13400618,2019-02-24,f,
21379716,8134584,2019-01-31,t,$120.00
2328240,6159911,2019-02-01,f,
16650422,6354075,2018-07-19,f,
5480570,7363098,2018-09-27,t,$42.00
15391122,456179,2018-08-28,f,
3191559,6358624,2018-03-08,f,
20453845,11410419,2018-03-31,f,
3712791,1038862,2018-12-29,t,$35.00
18847053,11666878,2019-02-13,t,$60.00
12475536,21003694,2018-07-03,f,
6139155,3092647,2018-07-30,f,
3363022,10079380,2018-12-07,f,
16657420,1219658,2019-02-13,f,
6572222,2063886,2018-11-09,f,
14299390,21061687,2018-10-08,t,$500.00
12558780,13945367,2018-07-14,f,
15369480,19697537,2019-01-05,f,
6965908,14002896,2018-05-27,f,
5710710,3097049,2018-05-26,t,$70.00
20761684,17660803,2018-09-18,f,
6830464,20192072,2018-07-20,f,
13397815,11390329,2018-09-09,f,
13425258,3417376,2018-08-26,t,$75.00
14883335,11905091,2018-08-17,f,
3618814,18556036,2018-05-15,f,
665406,13568531,2018-11-05,t,$29.00
11276474,11005163,2018-09-08,f,
18806172,3559932,2018-06-03,f,
8008330,11209106,2018-07-20,f,
12449719,4976465,2018-12-01,f,
15335248,18188202,2018-09-09,f,
14173845,2930614,2018-09-22,t,$69.00
5024060,1142690,2018-06-05,t,$79.00
12109577,2041578,2018-04-05,f,
1033136,18184723,2018-08-06,f,
7519204,17339800,2018-06-24,f,
4966902,6407227,2018-03-25,t,$85.00
1020139,9767787,2018-04-12,t,$250.00
4815580,11886510,2018-06-10,f,
3556313,13477566,2018-09-15,t,$175.00
11693539,12302823,2019-02-02,t,$75.00
11359552,815987,2019-02-12,t,$220.00
18708597,7506387,2018-10-03,f,
16157868,6355746,2018-09-10,f,
18729234,7589604,2018-03-18,f,
12410391,13357399,2019-02-09,f,
1030721,17639036,2018-04-15,t,$75.00
812694,4438049,2018-07-15,f,
16508405,1842881,2018-08-25,t,$144.00
20036298,2757735,2018-03-18,f,
5835728,1567740,2018-11-08,t,$99.00
16704118,2820552,2019-01-20,f,
13657288,3476668,2018-12-14,f,
10033920,19341978,2018-11-14,f,
1321664,3487547,2018-03-08,f,
3921491,746905,2018-05-16,t,$65.00
19591607,13810167,2018-07-17,f,
319412,2986015,2018-09-10,f,
7726022,16272214,2018-12-29,f,
3686936,5808908,2018-09-07,f,
7756171,6756167,2018-05-25,f,
13212892,12778756,2018-05-03,f,
9455104,20023772,2018-09-24,t,$90.00
13310791,15269530,2018-04-05,f,
1529772,19707387,2018-11-01,f,
11316787,1341469,2018-04-13,t,$290.00
20702170,11977995,2018-11-26,t,$94.00
19334318,9644479,2018-06-12,f,
19498151,18573791,2018-06-02,t,$95.00
451465,4877206,2018-10-19,t,$90.00
17717874,20645931,2018-09-22,f,
2651899,19338621,2018-06-18,t,$81.00
18452524,2010682,2018-04-26,f,
8879370,6954507,2019-02-19,t,$25.00
20546473,3302360,2019-02-25,f,
625984,2657177,2019-02-26,t,$109.00
16112080,11924063,2018-07-01,f,
527056,18855344,2018-03-10,f,
9798632,21223719,2018-05-17,t,$95.00
19116997,20988282,2018-07-23,f,
15435581,19989490,2018-11-16,f,
21681622,2141857,2018-06-22,t,$290.00
7025670,5522500,2018-10-07,f,
7370582,23036222,2018-07-18,f,
19096478,21442372,2018-11-19,f,
19722658,5307756,2019-01-17,f,
6199055,13405158,2018-06-19,f,
11433246,13905937,2018-03-20,f,
5071618,15489589,2018-05-02,f,
9710557,5090682,2018-08-03,f,
17103473,3555128,2018-12-20,f,
14685472,13025358,2018-09-19,t,$110.00
530914,3292792,2018-07-24,f,
12239857,9234758,2018-04-13,t,$119.00
4552092,4825987,2018-09-11,f,
12852383,5751947,2019-03-04,f,
16813012,4161942,2019-02-18,t,$38.00
16117127,19778812,2018-08-02,f,
12777686,3719484,2018-10-26,f,
281267,1760024,2018-06-18,t,$150.00
21837190,23412076,2018-12-03,f,
15755719,15051452,2018-10-23,f,
10307577,7103114,2018-03-29,f,
3527805,16476488,2018-10-21,f,
20092451,7323618,2018-05-09,f,
1232873,3593034,2019-02-24,f,
16623118,8047534,2019-02-08,f,
12953617,8882095,2018-10-26,f,
9980613,18384833,2018-10-28,f,
16255942,3712375,2019-01-07,t,$58.00
11269204,4843596,2018-08-21,t,$700.00
10029538,21088208,2018-11-02,t,$170.00
14236333,3730373,2018-07-12,f,
5346358,19945310,2018-08-17,f,
13407090,21722407,2018-06-05,f,
10490524,21264383,2018-12-24,t,$125.00
7341510,3364859,2018-05-02,f,
21793179,21987903,2018-08-20,t,$144.00
8513629,2328547,2019-01-05,f,
12898862,6250883,2018-10-31,t,$120.00
10916365,16835742,2018-05-01,f,
18588805,8219669,2018-10-08,f,
4334176,2037828,2018-06-21,f,
1290987,18420231,2018-03-25,f,
18926136,11015175,2018-07-13,f,
13210281,23017827,2018-04-24,f,
19156576,9043567,2018-05-31,f,
16179397,844682,2019-01-22,f,
2220071,21890140,2018-09-12,f,
16523154,3416781,2019-01-02,f,
14771218,15530554,2019-02-02,t,$85.00
8759617,3798167,2018-03-26,f,
1552570,23383390,2019-01-11,f,
4626170,9380877,2019-03-01,t,$45.00
10894452,3593483,2019-01-10,f,
8704909,10580236,2018-12-30,f,
16910086,13278707,2018-12-27,f,
5206552,10919632,2018-08-05,f,
7534694,15029716,2018-03-08,f,
19108925,13821839,2018-09-22,f,
16961912,12120648,2018-03-11,f,
4582756,22123102,2018-06-15,f,
19950081,761983,2018-06-04,f,
9564086,17915825,2018-03-15,f,
16315977,13623679,2018-11-07,f,
10745821,1076636,2018-07-28,t,$90.00
18331752,22993762,2018-03-14,f,
14281659,6488040,2018-12-24,f,
20869797,2954738,2018-06-08,f,
3964606,9572305,2018-03-30,f,
20861039,8589632,2018-06-12,f,
3883740,19173941,2018-09-06,t,$379.00
19420498,2239376,2018-12-24,f,
15756809,11748204,2018-09-10,t,$185.00
9061116,17950288,2018-03-16,f,
20056542,13387549,2018-09-14,f,
6358837,4592224,2018-08-17,f,
848988,6522276,2018-03-10,f,
5003539,23141178,2018-11-08,f,
6106336,12244850,2018-12-13,f,
3429273,13477350,2018-08-18,t,$163.00
20062760,17275868,2018-08-11,f,
1990529,3980130,2018-04-15,t,$500.00
1626572,22116566,2018-10-26,f,
12787459,6049498,2018-10-03,f,
20463581,21638613,2018-07-04,f,
17389213,6687731,2019-01-08,f,
12972966,13080666,2018-10-06,f,
1758046,22242996,2018-05-18,t,$210.00
12704524,9331950,2018-04-06,f,
13217271,18001723,2018-05-20,f,
6512516,5300987,2018-09-01,t,$79.00
6951770,6326745,2018-03-27,f,
14179784,7382005,2018-05-03,f,
5983853,6815199,2019-01-24,f,
19112912,11424240,2019-01-11,f,
4114840,23642371,2018-08-19,t,$255.00
10674583,19974437,2018-09-19,f,
15739970,20833172,2018-10-12,f,
450082,19583648,2019-01-28,f,
8280918,12605537,2019-03-05,f,
5322672,4463449,2019-01-08,f,
3149058,18496793,2018-05-30,t,$105.00
17556833,13543970,2018-04-07,f,
13847122,9314710,2018-11-09,t,$199.00
16623371,19342498,2018-09-09,f,
2070878,13407691,2018-06-29,f,
6678995,19263023,2019-02-02,f,
20654197,16294029,2018-11-06,t,$72.00
19724381,16330409,2018-09-07,f,
16783617,20675549,2019-02-17,f,
14207811,1143929,2018-08-13,t,$140.00
10578830,2678065,2018-10-01,t,$115.00
17949120,1064279,2018-05-10,f,
4939425,2154626,2018-05-21,f,
11000469,12338638,2018-10-31,f,
4117312,2675433,2018-09-08,f,
888590,23319766,2018-08-07,f,
11255331,20963007,2018-08-15,t,$55.00
15749055,3837803,2018-12-08,f,
6764426,13241090,2019-02-04,f,
8681927,13524337,2018-12-02,f,
1072941,17170480,2018-07-30,f,
15123070,13489984,2019-02-11,f,
1568756,21971327,2018-03-22,f,
12307465,20266493,2019-01-20,f,
9651404,2037930,2018-11-22,t,$120.00
16442414,10490888,2018-06-20,f,
5136972,15585387,2018-04-14,f,
19131887,13756947,2018-10-23,t,$135.00
2614376,9338872,2018-06-15,f,
20249199,12206435,2018-10-02,t,$40.00
17597763,18155639,2019-02-16,f,
4827991,13644736,2018-07-11,f,
15857234,9390608,2018-08-20,t,$90.00
440764,4579144,2018-07-28,f,
6232538,13499112,2018-08-16,f,
10492005,13661822,2018-12-11,t,$690.00
14792302,13597627,2018-04-29,t,$115.00
18300333,5866493,2018-04-12,f,
10849472,13075372,2018-07-31,f,
16312302,12378539,2018-11-26,t,$70.00
4459919,14096745,2018-03-23,t,$170.00
11891354,836000,2019-01-23,f,
336808,6929004,2018-06-02,f,
8770811,14706913,2018-06-08,f,
4219967,6257962,2018-08-07,f,
15201599,12336735,2018-11-01,f,
7443622,5027423,2019-02-25,t,$90.00
10577386,12555245,2019-01-14,f,
7496908,3401536,2018-09-15,f,
10328417,13167238,2019-02-23,f,
17383930,8519866,2018-12-23,f,
3969312,6793931,2018-05-07,f,
10617233,18956180,2018-11-01,f,
1400374,6247627,2018-07-16,f,
622141,6475846,2018-04-26,f,
715704,4260764,2018-05-07,f,
5946525,3833202,2019-01-24,f,
7893645,12722233,2018-08-06,t,$55.00
8057213,13197761,2018-06-30,f,
17208031,20185358,2018-11-19,f,
8568211,7674950,2018-08-05,f,
10274037,9742039,2019-01-08,t,$230.00
5121528,15838012,2019-01-17,f,
1104711,19671705,2018-07-09,t,$76.00
7458399,19639951,2018-03-18,f,
19013498,14675794,2019-01-24,f,
14972933,14895698,2018-06-13,f,
15372655,1033888,2019-01-22,f,
18879547,19794495,2018-12-15,t,$95.00
1220784,7464442,2018-12-28,f,
5845333,14954409,2019-01-07,t,$120.00
5012699,7811816,2018-08-26,t,$50.00
5479780,2037036,2019-01-30,f,
10354413,12926843,2018-09-09,t,$229.00
17243208,9177441,2018-07-05,t,$100.00
11297511,21216945,2018-11-08,f,
6226617,3333780,2018-08-12,f,
5819629,22135199,2018-11-02,f,
8488217,15124443,2018-09-08,f,
4557013,19467403,2018-03-20,f,
6489634,16051758,2018-05-12,f,
15957337,5665168,2018-04-19,f,
153395,19603345,2018-11-26,f,
9450617,19647187,2019-01-30,f,
7683108,23273214,2018-06-06,f,
16109557,19822453,2018-05-28,t,$45.00
4840067,10443109,2018-09-22,t,$60.00
13858969,11725230,2018-05-27,f,
5569089,16176936,2018-12-25,f,
9085962,18708075,2019-02-18,f,
13915194,8976556,2019-01-19,f,
15150286,22425506,2018-07-16,f,
2452566,7158161,2018-07-27,f,
16778100,19495216,2018-10-07,t,$90.00
6296054,6008604,2018-05-19,f,
17705542,18279716,2018-09-04,f,
21030109,16617345,2018-11-20,f,
9885258,17710378,2018-04-12,f,
12899447,12929897,2018-03-25,f,
21873675,23531682,2018-04-21,t,$36.00
12590824,22323901,2018-08-30,f,
21244551,1921995,2018-11-08,t,$134.00
20685613,22181989,2018-04-07,f,
743620,22119948,2018-10-15,f,
20060140,19901041,2018-10-20,f,
11819063,3045528,2018-03-08,f,
5259105,13857872,2018-06-17,f,
283039,5843559,2018-06-19,f,
17817370,7558191,2019-01-27,f,
971564,1653026,2018-05-09,t,$60.00
11083756,16173877,2018-07-05,f,
692713,3485160,2018-05-03,t,$35.00
15625638,2942248,2018-03-19,t,$56.00
5879779,13538032,2018-03-13,f,
16269093,20372630,2018-04-28,f,
1171023,18766838,2018-08-14,t,$310.00
16602594,16307603,2018-07-12,f,
3613499,19232302,2018-03-08,f,
13868106,798938,2018-12-02,t,$70.00
9251646,10008870,2018-03-15,t,$219.00
10078255,17140775,2018-07-10,t,$97.00
4547145,962901,2018-03-31,f,
12866804,13831883,2018-08-17,f,
9754994,20009839,2019-03-03,t,$90.00
10863587,21347662,2018-08-06,f,
9097834,12398690,2018-08-10,f,
12621596,17567458,2018-05-19,f,
2787773,13498567,2019-02-21,f,
15066327,10371705,2018-07-27,t,$340.00
8230541,11267317,2018-08-05,t,$97.00
10544401,14423327,2018-04-12,t,$290.00
18382077,15077738,2018-04-10,t,$180.00
7751276,20581362,2018-09-14,t,$37.00
20192292,8422862,2018-09-25,f,
3208381,15260802,2019-02-04,f,
10367991,6397172,2018-09-18,t,$135.00
16544313,12627491,2018-04-17,f,
21859062,3681169,2019-01-02,t,$138.00
21443259,18969762,2018-06-18,f,
21403856,22225461,2018-05-12,f,
18370976,18535048,2018-08-02,t,$110.00
19697743,4270301,2018-07-21,f,
2214680,1511285,2018-07-13,f,
18997069,726370,2018-05-14,t,$80.00
12109357,2041578,2018-09-15,f,
5673594,9183281,2019-02-01,f,
15388982,17180871,2018-07-13,f,
4125349,8267495,2018-09-22,f,
9835932,19328185,2018-06-03,f,
14770876,1823820,2018-10-27,t,$110.00
20057920,7098781,2018-08-29,f,
17087196,21353208,2018-12-11,f,
16882432,16730351,2018-10-07,f,
4738489,1011475,2018-12-11,t,$120.00
15799674,21779402,2018-12-09,f,
92545,3420849,2018-08-19,f,
11318164,15247756,2019-01-02,t,$80.00
20696886,10766916,2018-05-20,t,$120.00
12711882,3831181,2019-01-25,f,
13691654,3765822,2018-07-10,f,
19231409,19540063,2018-05-21,f,
8203663,13925500,2018-05-24,f,
12072372,20291494,2018-03-10,f,
6336420,4009545,2018-11-29,f,
187335,5728446,2018-12-07,t,$75.00
13439211,10238080,2019-01-22,f,
20571261,2746287,2018-05-02,f,
19336348,15364819,2018-08-16,f,
4028024,13645870,2018-05-17,f,
9182828,20726150,2018-09-19,t,$53.00
5404349,20596876,2018-08-25,f,
7840769,13957850,2018-07-23,f,
18289123,19509764,2018-12-28,t,$400.00
6768580,2671474,2019-02-14,f,
1569641,16606799,2018-08-31,f,
13263107,14425833,2018-09-28,f,
3454233,7634647,2018-06-22,f,
16774099,22880451,2018-09-21,f,
5492466,3169460,2018-04-29,f,
21618746,3152327,2018-07-03,t,$260.00
21838519,11771245,2019-02-08,t,$46.00
21502261,13891084,2018-10-05,t,$130.00
2107158,3099269,2018-12-28,f,
11602166,6739175,2019-02-24,t,$334.00
3754732,12167767,2018-03-30,f,
15077090,6252470,2018-12-17,f,
5715941,4408070,2018-12-16,f,
14540140,13428842,2019-03-08,t,$150.00
11374402,17798709,2018-06-08,f,
15819848,11540309,2018-12-23,f,
2358114,3271471,2019-01-20,t,$68.00
21139807,1266367,2018-09-29,t,$130.00
16319821,20091229,2018-05-04,f,
17440748,13123446,2018-12-28,f,
16341073,7197809,2019-02-12,f,
13188282,17551006,2018-09-29,f,
410478,19751070,2019-02-22,t,$750.00
1963862,6319009,2018-09-25,t,$30.00
3950976,657929,2019-03-03,f,
8434999,15651138,2018-08-03,t,$30.00
12727782,20336962,2018-06-18,f,
8772102,12004851,2018-12-16,f,
21790918,23298059,2018-11-17,f,
12131688,18430970,2019-02-26,f,
11272636,2747182,2018-04-01,f,
14443079,13137041,2019-02-05,f,
15470473,8381040,2018-04-28,t,$180.00
2352968,6401549,2018-09-10,f,
13939093,23447492,2018-11-01,f,
15381013,17027009,2018-11-14,f,
10506010,10883801,2018-08-03,f,
17341523,11444803,2019-02-13,f,
8500545,12690961,2018-11-03,f,
13611750,20823,2018-04-21,f,
1796886,11001368,2018-03-16,f,
7940277,12107194,2018-11-22,t,$59.00
209536,19744077,2018-11-07,f,
11731339,18362832,2018-07-12,f,
11902812,6930966,2018-09-14,t,$70.00
18517238,6887931,2019-01-08,t,$130.00
16881749,13524686,2018-08-24,f,
8705702,5881416,2018-10-04,f,
11987649,3206704,2018-04-23,t,$55.00
8910915,1231389,2018-07-30,f,
5147933,1111034,2018-04-04,f,
5618433,23558508,2018-03-19,t,$30.00
21652927,9984090,2019-02-02,t,$160.00
11882020,15543664,2018-07-18,f,
7379649,13469930,2018-12-18,f,
17049624,22729694,2018-11-17,f,
1835743,1143342,2018-08-04,f,
3902224,23512322,2018-09-22,f,
11387519,486542,2018-05-24,f,
4712322,5736180,2019-02-24,t,$70.00
5768181,4561601,2018-10-18,f,
16558865,545977,2018-06-04,f,
21248439,2466348,2018-09-25,f,
9025152,10483969,2018-07-10,f,
12104015,16448250,2018-06-04,f,
13967565,6184123,2018-10-10,f,
17824089,20010730,2018-10-11,t,$67.00
6034764,12725056,2018-05-13,t,$49.00
15828277,17834231,2019-01-15,t,$183.00
19364674,9207655,2018-09-13,f,
19158030,15912178,2018-06-06,f,
19843107,4482958,2018-05-01,f,
5195947,1527271,2018-09-04,f,
20817713,11567417,2018-05-08,t,$60.00
9214234,18033520,2018-07-29,f,
6467315,20757554,2018-06-29,t,$87.00
6524637,15558537,2019-01-02,t,$50.00
10928233,370340,2018-10-25,t,$200.00
18152879,19323410,2018-04-06,f,
8077737,20660453,2018-05-24,t,$81.00
15663792,5445785,2018-07-08,f,
20820548,9222500,2018-05-27,f,
17648778,1363107,2018-05-12,f,
11263181,4711721,2019-02-11,t,$295.00
18514381,5976640,2018-11-06,f,
14748836,1175008,2018-05-30,f,
7516948,1693733,2018-08-17,f,
3968768,4409034,2018-09-09,f,
1487416,6930225,2018-12-08,f,
8306298,22688273,2018-03-13,f,
161279,573453,2018-04-26,f,
4111005,7478622,2019-02-24,f,
14026089,19733143,2018-07-15,f,
13897388,19886151,2019-02-23,f,
8102944,1792486,2018-05-02,t,$320.00
290980,676347,2018-08-31,f,
10922637,22710248,2018-09-23,f,
17598896,21791950,2018-09-04,f,
19397716,42757,2018-10-01,t,$90.00
3527650,6589445,2019-02-15,f,
8909626,7657890,2018-09-21,t,$60.00
18438511,20467542,2018-07-08,t,$188.00
7189180,12349433,2018-06-20,f,
10655130,17492505,2019-01-17,f,
7311182,20130011,2018-07-05,f,
21265879,12774727,2018-05-27,t,$170.00
971555,1653026,2018-05-18,f,
16173024,13623247,2019-02-04,f,
7575799,23498110,2019-02-07,f,
19323528,10648716,2018-11-09,f,
21276345,9774003,2018-08-19,t,$350.00
14973706,6111951,2018-04-13,f,
14180041,12756008,2018-08-29,f,
4771617,9357156,2018-04-03,f,
6051623,4240797,2018-04-13,f,
1919277,18766256,2018-11-19,t,$350.00
13597433,827563,2018-09-28,f,
9488571,11200100,2018-12-10,f,
5247446,3063827,2018-05-22,f,
16027152,15849699,2019-02-20,f,
1117328,19023989,2018-11-03,f,
408879,20272026,2018-10-18,t,$94.00
11945376,5533896,2018-12-23,f,
14495723,4785413,2018-09-27,t,$120.00
16208117,1088383,2018-05-21,f,
9672592,3288986,2018-12-04,t,$118.00
808604,5682740,2018-10-03,f,
19071659,7556713,2018-12-05,f,
8555519,4293304,2019-02-04,t,$63.00
20113030,4063467,2018-12-19,f,
10064695,6902860,2019-02-25,t,$140.00
20833020,12792796,2018-12-06,f,
2818527,15054884,2018-03-09,t,$100.00
988192,13678754,2018-07-19,f,
15064431,21157889,2018-05-26,f,
8889370,13402570,2018-08-01,f,
7241239,12237343,2019-03-02,t,$120.00
7572303,20866953,2019-01-08,f,
3337327,17966526,2018-10-07,t,$222.00
10426826,20414473,2018-04-30,f,
13187757,7688691,2018-05-05,f,
11761859,3296097,2018-11-13,f,
406550,13918389,2018-11-12,f,
12476096,18236370,2019-02-04,f,
12276132,21604244,2018-12-10,f,
6204663,10402138,2019-02-06,f,
13886541,21622614,2018-09-02,t,$95.00
6106189,12244850,2018-07-14,f,
490052,7140619,2018-07-28,f,
4029599,12466382,2018-03-07,f,
4037611,10003746,2018-03-25,f,
14907162,7374663,2018-08-15,t,$60.00
15056743,10799605,2018-09-23,t,$70.00
5553007,4181430,2018-06-17,t,$250.00
14038935,18052118,2018-05-07,t,$159.00
20457246,1510341,2018-12-05,f,
1088924,920504,2018-07-31,t,$92.00
6228275,18872009,2018-06-01,f,
1386712,4280631,2018-12-03,t,$150.00
18091677,684894,2018-10-27,t,$80.00
14553397,23330907,2018-08-22,t,$55.00
10981860,19598716,2018-10-18,f,
18179194,11044523,2018-12-16,f,
1827973,6336572,2019-01-12,f,
443985,20021468,2018-07-12,f,
12513571,1558475,2018-05-25,t,$55.00
15027862,14483579,2018-10-19,f,
3352017,12279791,2018-06-02,t,$52.00
6547507,2460651,2018-07-10,f,
20995220,17790506,2018-12-12,f,
8263319,20611896,2018-12-13,f,
8447637,10777356,2018-09-20,t,$64.00
21848589,1621414,2019-01-11,t,$84.00
7194587,12221513,2018-12-17,f,
14556017,8891222,2018-06-22,f,
19659923,4109066,2018-05-18,f,
18704713,6408964,2018-12-17,f,
13860524,6154000,2019-01-26,f,
3250977,5984744,2018-05-24,f,
11344134,1185912,2018-05-11,f,
16265510,872946,2018-12-07,t,$52.00
20530835,21167,2018-04-25,t,$54.00
19127067,8515459,2018-04-05,f,
14086626,4815930,2018-09-07,f,
19595403,13818551,2019-02-21,f,
11728211,6935842,2019-02-05,f,
17852268,21202728,2018-10-11,f,
4424036,20906044,2018-06-28,f,
21425732,23280512,2018-06-15,f,
525096,3423598,2019-01-09,f,
14445344,11175693,2018-09-12,f,
20697430,19150,2018-10-01,t,$80.00
10194417,23317519,2018-04-10,t,$49.00
5113072,40899,2018-07-08,t,$60.00
12656795,12649659,2018-12-17,f,
10985750,2402739,2018-03-28,t,$85.00
10917880,10161415,2019-03-07,t,$80.00
5280065,18004228,2018-03-30,f,
6345281,21185483,2018-10-03,f,
9709404,13895535,2019-01-27,f,
7824424,1359319,2019-01-17,f,
6206731,20686957,2018-06-10,f,
2506889,6831611,2018-12-27,f,
12863810,20261572,2018-10-28,f,
3643957,7347323,2018-09-12,f,
13122776,5770910,2019-01-28,t,$105.00
13795583,15050132,2018-11-30,f,
10018598,18543250,2018-09-26,f,
2553705,6980378,2018-07-09,f,
18773920,14193397,2018-08-18,t,$110.00
10378328,4346030,2018-11-30,t,$70.00
19536143,17998788,2019-02-22,f,
2017863,4401700,2018-08-19,t,$590.00
19048893,1963543,2018-06-08,t,$120.00
21015116,1147071,2018-07-06,t,$55.00
20134113,19179807,2018-03-24,f,
1511188,9469241,2018-07-31,t,$60.00
10457336,1367552,2018-12-11,f,
3470267,4430347,2018-05-01,f,
6073078,19799335,2019-01-16,f,
10004201,6826899,2018-12-04,t,$80.00
7879395,4104702,2018-08-17,f,
17528617,20995344,2019-02-08,f,
15270622,9104412,2018-11-10,f,
19955916,514412,2018-06-09,f,
14161741,16143362,2018-10-19,t,$35.00
15066020,6194748,2018-05-30,t,$175.00
21417853,20131294,2019-02-17,t,$80.00
4896825,2017742,2018-03-21,f,
21186514,463726,2018-11-24,t,$380.00
18336498,18733780,2018-03-14,f,
17686584,5036929,2018-08-18,f,
18906112,20151606,2019-02-25,f,
